gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,dvt,ebit,lct,lt,ni,sale,seq,costat,prcc_c
163924,20211231,2021,INDL,C,D,STD,JRVR,USD,,4948.5500,725.3620,37.3730,43.0910,-191.7100,,4223.1880,-172.7990,768.2820,725.3620,A,28.8100
163930,20211231,2021,INDL,C,D,STD,GNK,USD,174.8300,1203.0020,916.5870,41.9250,13.5060,196.1910,41.8950,286.3270,182.0070,547.1290,916.5870,A,16.0000
163946,20211231,2021,INDL,C,D,STD,CF,USD,2593.0000,12375.0000,3206.0000,207.5760,260.0000,2091.0000,1432.0000,6339.0000,917.0000,6538.0000,3206.0000,A,70.7800
163965,20211231,2021,INDL,C,D,STD,CTSO,USD,64.2990,89.5190,62.5780,43.4780,0.0000,-22.4010,13.6900,26.9410,-24.5590,43.1660,62.5780,A,4.1900
163983,20211231,2021,INDL,C,D,STD,THS,USD,1255.8000,5207.0000,1845.4000,55.8000,0.0000,165.5000,1076.2000,3361.6000,-12.5000,4327.6000,1845.4000,A,40.5300
164086,20210630,2021,INDL,C,D,STD,CMPR,USD,528.4980,2182.4980,-449.3990,26.0360,0.0000,135.3500,638.1730,2560.7490,-77.7110,2592.5130,-449.3710,A,71.6100
164116,20211231,2021,INDL,C,D,STD,OFLX,USD,71.7370,88.9150,60.3520,10.0940,11.9110,35.0620,22.7940,28.3740,26.1950,130.0110,60.3520,A,126.9500
164363,20211231,2021,INDL,C,D,STD,TROX,USD,2049.0000,5987.0000,1994.0000,153.9350,57.0000,587.0000,822.0000,3945.0000,286.0000,3572.0000,1994.0000,A,24.0300
164365,20211231,2021,INDL,C,D,STD,WSBF,USD,,2215.8580,432.7730,24.7950,42.6800,114.5470,,1783.0850,70.7910,273.0780,432.7730,A,21.8600
164416,20211231,2021,INDL,C,D,STD,IRBT,USD,789.5330,1184.4290,716.7230,27.0060,0.0000,0.8450,395.6830,467.7060,30.3900,1564.9870,716.7230,A,65.8800
164494,20211231,2021,INDL,C,D,STD,SPR,USD,3806.0000,7737.3000,448.3000,105.0380,4.3000,-408.4000,1876.0000,7288.5000,-540.8000,3953.0000,448.3000,A,43.0900
164506,20211231,2021,INDL,C,D,STD,ACCO,USD,924.9000,3091.3000,864.8000,95.8180,25.8000,181.6000,708.6000,2226.5000,101.9000,2025.3000,864.8000,A,8.2600
164572,20211231,2021,INDL,C,D,STD,AMSF,USD,,1402.7240,399.3230,19.3640,99.9090,79.4490,,1003.4010,65.7560,315.9340,399.3230,A,53.8300
164633,20211231,2021,INDL,C,D,STD,HOMB,USD,,18052.1380,2765.7210,163.6990,92.1420,488.4250,,15286.4170,319.0210,762.7400,2765.7210,A,24.3500
164652,20211231,2021,INDL,C,D,STD,BKD,USD,698.9940,6410.4670,697.4020,186.9580,0.0000,-156.7920,631.9540,5710.8440,-99.2900,2745.8910,697.4020,A,5.1600
164660,20211231,2021,INDL,C,D,STD,CCO,USD,1134.5210,5299.3550,-3205.0300,470.8090,0.0000,145.5540,1112.9440,8493.3250,-433.8150,2241.1180,-3205.0300,A,3.3100
164708,20211231,2021,INDL,C,D,STD,AMP,USD,,175979.0000,5685.0000,110.8610,527.0000,3573.0000,,170294.0000,2760.0000,13443.0000,5685.0000,A,301.6600
164755,20211231,2021,INDL,C,D,STD,CROX,USD,666.5690,1545.0680,14.0820,58.3300,0.0000,689.4260,388.2430,1530.9860,725.6940,2313.4160,14.0820,A,128.2200
165051,20211231,2021,INDL,C,D,STD,SPWR,USD,1073.4660,1554.8060,388.3890,173.0520,0.0000,17.7900,509.5960,1164.7820,-37.3580,1334.3180,388.3890,A,20.8700
165052,20211231,2021,INDL,C,D,STD,UAA,USD,3336.2990,4991.3960,2088.9940,476.2620,0.0000,524.8230,1450.1760,2902.4020,360.0600,5683.4660,2088.9940,A,21.1900
165123,20211231,2021,INDL,C,D,STD,LDOS,USD,3619.0000,13261.0000,4291.0000,140.0000,201.0000,1159.0000,3229.0000,8917.0000,753.0000,13737.0000,4291.0000,A,88.9000
165262,20211231,2021,INDL,C,D,STD,DHT,USD,131.9720,1609.3620,1047.3260,166.1270,22.0830,-19.5630,41.9440,562.0030,-11.5210,295.8530,1047.3260,A,5.1900
165264,20211231,2021,INDL,C,D,STD,FNF,USD,,60690.0000,9414.0000,283.7790,447.0000,3210.0000,,51233.0000,2422.0000,15643.0000,9414.0000,A,52.1800
165637,20211231,2021,INDL,C,D,STD,URG,USD,48.6230,120.8390,69.3860,216.7830,0.0000,-16.7570,6.2240,51.4530,-22.9380,0.0160,69.3860,A,1.2200
165678,20211231,2021,INDL,C,D,STD,CPA,USD,1238.7890,4248.2610,1299.3970,41.9330,0.0000,86.5100,1053.1010,2948.8640,43.8440,1489.1410,1299.3970,A,82.6600
165746,20211231,2021,INDL,C,D,STD,LYV,USD,6684.0930,14402.3180,-582.6510,224.6750,0.0000,-410.0690,6855.7220,14038.8510,-670.6750,6268.4470,-582.6510,A,119.6900
165798,20210731,2021,INDL,C,D,STD,UEC,USD,75.0450,169.5410,151.4550,236.7970,0.0000,-17.5120,13.2690,18.0860,-14.8140,0.0000,151.4550,A,3.3500
165856,20211231,2021,INDL,C,D,STD,HEES,USD,,2080.4470,303.3820,36.1420,39.7190,125.2340,,1777.0650,102.5400,1062.7970,303.3820,A,44.2700
165914,20211231,2021,INDL,C,D,STD,CMG,USD,1381.5640,6652.9580,2297.3740,28.0800,0.0000,901.5950,873.6820,4355.5840,652.9840,7547.0610,2297.3740,A,1748.2500
165993,20211231,2021,INDL,C,D,STD,FIS,USD,10708.0000,82931.0000,47347.0000,609.0000,968.0000,2213.0000,14466.0000,35399.0000,417.0000,13877.0000,47347.0000,A,109.1500
166213,20210930,2021,INDL,C,D,STD,LQDT,USD,131.8420,255.5760,135.0150,33.2350,0.0000,28.6380,109.1730,120.5610,50.9490,257.5310,135.0150,A,22.0800
166435,20211231,2021,INDL,C,D,STD,VNDA,USD,478.3010,593.7920,504.9280,55.9010,0.0000,42.1650,74.4190,88.8640,33.1520,268.6820,504.9280,A,15.6900
166447,20210930,2021,INDL,C,D,STD,AVXL,USD,161.6160,161.6160,150.8180,75.9180,0.0000,-42.0010,10.7980,10.7980,-37.9090,0.0000,150.8180,A,17.3400
166482,20210930,2021,INDL,C,D,STD,MWA,USD,653.7000,1518.0000,694.9000,157.9550,34.8000,142.1000,220.1000,823.1000,70.4000,1111.0000,694.9000,A,14.4000
166555,20211231,2021,INDL,C,D,STD,ATEC,USD,331.1570,572.0530,79.4220,99.5370,0.0000,-113.5720,101.0950,469.0280,-144.3260,243.2120,103.0250,A,11.4300
166562,20211231,2021,INDL,C,D,STD,VG,USD,227.3130,1388.1440,617.7210,254.0060,0.0000,24.4700,298.3100,770.4230,-24.4970,1409.0150,617.7210,A,20.7900
166563,20211231,2021,INDL,C,D,STD,DK,USD,2935.2000,6728.0000,827.7000,74.1970,,-194.7000,3126.7000,5780.5000,-203.5000,10648.2000,827.7000,A,14.9900
166583,20211231,2021,INDL,C,D,STD,LUNA,USD,82.4450,130.2370,81.9230,32.1160,0.0000,0.2410,32.6870,48.3140,1.3820,87.5130,81.9230,A,8.4400
170384,20211231,2021,INDL,C,D,STD,GOGO,USD,249.9140,647.6870,-320.1540,110.7920,0.0000,122.1760,188.5160,967.8410,152.7350,335.7160,-320.1540,A,13.5300
170396,20211231,2021,INDL,C,D,STD,CUBI,USD,,19575.0280,1228.4230,32.9130,11.6930,620.8100,,18208.8110,314.6470,886.0580,1366.2170,A,65.3700
170419,20210630,2021,INDL,C,D,STD,HTBI,USD,,3524.7230,396.5190,16.6360,5.0180,67.5670,,3128.2040,15.6750,158.5540,396.5190,A,30.9800
170450,20210831,2021,INDL,C,D,STD,ORMP,USD,95.3370,127.9990,115.7730,35.2940,0.0000,-22.8060,6.6790,11.4820,-22.2380,2.7030,115.7730,A,14.2800
170520,20211231,2021,INDL,C,D,STD,RDUS,USD,173.0790,181.5420,-252.3040,47.3600,0.0000,-50.7640,94.7870,433.8460,-70.1760,229.9730,-252.3040,A,6.9200
170527,20210930,2021,INDL,C,D,STD,POST,USD,2086.1000,12414.7000,2742.4000,63.1000,0.0000,686.8000,1049.2000,9355.5000,166.7000,6226.7000,2742.4000,A,112.7300
170616,20210131,2020,INDL,C,D,STD,SPLK,USD,3272.3800,5868.4860,1594.0050,163.1470,0.0000,-769.0900,1524.7480,4274.4810,-907.9800,2229.3850,1594.0050,A,169.8900
170617,20211231,2021,INDL,C,D,STD,FB,USD,66666.0000,165987.0000,124879.0000,2741.0000,0.0000,46753.0000,21135.0000,41108.0000,39370.0000,117929.0000,124879.0000,A,336.3500
170714,20211231,2021,INDL,C,D,STD,ESRT,USD,,4282.4470,998.1280,170.2170,18.1100,79.8370,,2598.1150,-10.7110,624.7980,998.1280,A,8.9000
170750,20211231,2021,INDL,C,D,STD,FANG,USD,1446.0000,22898.0000,12088.0000,177.5510,312.0000,4082.0000,1438.0000,9653.0000,2182.0000,6797.0000,12088.0000,A,107.8500
170841,20211231,2021,INDL,C,D,STD,PSX,USD,14697.0000,55594.0000,19166.0000,438.2540,1585.0000,605.0000,12801.0000,33957.0000,1317.0000,111476.0000,19166.0000,A,72.4600
171002,20211231,2021,INDL,C,D,STD,GMED,USD,864.5160,1957.2630,1741.3880,101.5440,0.0000,229.1700,140.1640,215.8750,149.1910,958.1020,1741.3880,A,72.2000
171007,20211231,2021,INDL,C,D,STD,NOW,USD,5220.0000,10798.0000,3695.0000,199.6080,0.0000,275.0000,4949.0000,7103.0000,230.0000,5896.0000,3695.0000,A,649.1100
171049,20211231,2021,INDL,C,D,STD,BLMN,USD,352.7920,3294.2710,216.4610,89.2530,0.0000,373.2300,984.6250,3071.4210,215.5550,4119.2520,216.4610,A,20.9800
171067,20210731,2021,INDL,C,D,STD,PANW,USD,4647.3000,10241.6000,634.5000,97.3000,0.0000,-258.0000,5116.7000,9478.0000,-498.9000,4256.1000,763.6000,A,556.7600
171141,20210131,2020,INDL,C,D,STD,FIVE,USD,755.4130,2314.7700,881.8860,55.9350,0.0000,154.8030,435.6700,1432.8840,123.3610,1962.1370,881.8860,A,174.9800
174022,20211231,2021,INDL,C,D,STD,RLGY,USD,1188.0000,7210.0000,2186.0000,116.5880,0.0000,653.0000,1052.0000,5018.0000,343.0000,7983.0000,2186.0000,A,16.8100
174049,20211231,2021,INDL,C,D,STD,PGTI,USD,421.7580,1460.6100,529.0970,59.6960,0.0000,110.0390,135.8610,894.6500,32.8780,1161.4640,529.0970,A,22.4900
174077,20210331,2020,INDL,C,D,STD,CVLT,USD,607.6000,904.1730,394.0340,46.4820,0.0000,47.5320,373.2020,510.1390,-30.9540,723.4720,394.0340,A,55.3700
174134,20211231,2021,INDL,C,D,STD,PTCT,USD,954.3680,1938.0560,1.4380,70.8280,0.0000,-374.9430,509.3480,1936.6180,-523.9010,538.5930,1.4380,A,39.8300
174236,20211231,2021,INDL,C,D,STD,SEM,USD,1139.4390,7360.1710,1109.9810,133.8850,50.6000,569.7460,1273.0770,5995.2360,402.2250,6204.5150,1109.9810,A,29.4000
174310,20211231,2021,INDL,C,D,STD,KBR,USD,2152.0000,6199.0000,1687.0000,139.7860,63.0000,413.0000,1875.0000,4498.0000,18.0000,7339.0000,1687.0000,A,47.6200
174389,20211231,2021,INDL,C,D,STD,EHTH,USD,407.5870,1149.2920,749.5190,26.6880,12.2060,-78.5230,75.4650,167.1810,-104.3750,538.1990,982.1110,A,25.5000
174390,20211231,2021,INDL,C,D,STD,LMAT,USD,139.8830,292.8020,254.1510,21.9230,9.3360,35.6770,21.8130,38.6510,26.9070,154.4240,254.1510,A,50.2300
174428,20211231,2021,INDL,C,D,STD,INFU,USD,22.0650,97.5860,48.2720,20.7000,0.0000,3.2590,12.8960,49.3140,1.4200,102.3820,48.2720,A,17.0300
174637,20211231,2021,INDL,C,D,STD,ICFI,USD,449.1630,1849.5340,803.4700,18.8760,10.5650,125.0690,376.6310,1046.0640,71.1320,1553.0480,803.4700,A,102.5500
174744,20211231,2021,INDL,C,D,STD,EVR,USD,2798.3650,3802.6570,1320.3710,37.9030,120.3070,1133.7990,1297.1360,2167.3760,740.1160,3307.0850,1320.3710,A,135.8500
175007,20211231,2021,INDL,C,D,STD,ALGT,USD,1338.4110,3991.0730,1223.5520,18.1110,0.0000,74.8920,663.0450,2767.5210,151.8530,1707.9100,1223.5520,A,187.0400
175008,20211231,2021,INDL,C,D,STD,FOLD,USD,596.8340,905.1400,307.3690,278.9130,0.0000,-199.9200,145.9750,597.7710,-250.4600,305.5140,307.3690,A,11.5500
175263,20211231,2021,INDL,C,D,STD,WU,USD,,8823.5000,355.6000,393.8000,384.8000,1138.8000,,8467.9000,805.8000,5070.8000,355.6000,A,17.8400
175307,20211231,2021,INDL,C,D,STD,DEI,USD,,9354.0320,2416.0690,175.5290,196.5490,199.7640,,5367.4790,65.2670,917.0080,2416.0690,A,33.5000
175319,20211231,2021,INDL,C,D,STD,HBI,USD,3528.1030,7071.4360,702.4930,349.9030,211.5100,929.4380,2327.0530,6368.9430,77.2240,6801.2400,702.4930,A,16.7200
175404,20211231,2021,INDL,C,D,STD,FSLR,USD,3191.2430,7413.7460,5959.5510,106.3320,0.0000,389.8670,726.8780,1454.1950,468.6930,2858.2770,5959.5510,A,87.1600
175523,20211231,2021,INDL,C,D,STD,GSAT,USD,68.8730,814.1060,365.4310,1796.5290,0.0000,-65.2800,61.5650,448.6750,-112.6250,124.2970,365.4310,A,1.1600
175654,20211231,2021,INDL,C,D,STD,WLDN,USD,148.9590,394.4220,179.2210,12.8040,0.0000,-6.3150,117.2070,215.2010,-8.4170,353.7550,179.2210,A,35.2000
175686,20211231,2021,INDL,C,D,STD,PRIM,USD,1182.0900,2543.3270,990.0550,53.1950,12.8700,186.5500,759.1180,1553.2720,115.6110,3497.6320,990.0550,A,23.9800
175689,20211231,2021,INDL,C,D,STD,AWI,USD,321.9000,1710.0000,519.7000,47.3020,41.6000,181.3000,209.6000,1190.3000,183.2000,1106.6000,519.7000,A,116.1200
175900,20210930,2021,INDL,C,D,STD,SBH,USD,1383.5750,2847.1320,280.7410,112.9130,0.0000,461.1220,664.8810,2566.3910,239.8580,3874.9970,280.7410,A,18.4600
175955,20211231,2021,INDL,C,D,STD,IPGP,USD,2347.6830,3170.5400,2746.5820,53.0100,0.0000,352.7630,313.4330,423.3190,278.4160,1460.8600,2746.5820,A,172.1400
175966,20211231,2021,INDL,C,D,STD,CPRX,USD,210.1060,237.7880,206.8310,102.9930,0.0000,52.3850,27.0630,30.9570,39.4820,140.8330,206.8310,A,6.7700
176017,20211231,2021,INDL,C,D,STD,ATHX,USD,46.0270,60.1840,16.3690,242.8440,0.0000,-84.2580,29.8610,43.8150,-86.9550,5.5140,16.3690,A,0.9026
176022,20211231,2021,INDL,C,D,STD,EBS,USD,1272.1000,2959.0000,1619.0000,51.3000,0.0000,436.1000,373.8000,1340.0000,230.9000,1792.7000,1619.0000,A,43.4700
176234,20211231,2021,INDL,C,D,STD,CTT,USD,,507.3100,181.7550,48.8880,23.2460,12.5900,,323.3140,58.2620,102.8460,181.7550,A,8.7100
176247,20211231,2021,INDL,C,D,STD,AIMC,USD,1167.8000,4130.6000,1985.1000,64.9240,19.6000,244.3000,416.5000,2145.5000,27.7000,1899.8000,1985.1000,A,51.5700
176343,20211231,2021,INDL,C,D,STD,CLNE,USD,409.9360,957.0700,747.0760,222.6850,0.0000,-95.0480,125.9040,201.6590,-93.1460,255.6460,747.0760,A,6.1300
176362,20210430,2020,INDL,C,D,STD,AVAV,USD,401.6380,928.5660,612.0930,24.7770,0.0000,50.2820,96.1850,316.4590,23.3310,394.9120,612.0930,A,86.9000
176572,20210630,2021,INDL,C,D,STD,AVNW,USD,170.2390,297.6530,183.3350,11.1530,0.0000,24.4810,96.3690,114.3180,110.1390,274.9110,183.3350,A,32.0800
176591,20211231,2021,INDL,C,D,STD,EIG,USD,,3783.2000,1213.1000,27.7410,28.7000,151.6000,,2570.1000,119.3000,703.1000,1213.1000,A,41.3800
176593,20211231,2021,INDL,C,D,STD,PRTS,USD,168.6020,235.3360,95.5680,52.9600,0.0000,-9.1110,96.7940,139.7680,-10.3390,582.4400,95.5680,A,11.2000
176602,20211231,2021,INDL,C,D,STD,ESGR,USD,,24429.0000,5586.0000,17.6580,36.0000,408.0000,,17924.0000,473.0000,716.0000,6096.0000,A,247.5900
176670,20210630,2021,INDL,C,D,STD,ARAY,USD,352.7730,480.0980,68.8400,90.8220,0.0000,22.2350,192.3590,411.2580,-6.3110,396.2890,68.8400,A,4.7700
176701,20211231,2021,INDL,C,D,STD,IBKR,USD,,109113.0000,2395.0000,98.2050,38.0000,2011.0000,,98891.0000,308.0000,2938.0000,2395.0000,A,79.4200
176766,20210930,2021,INDL,C,D,STD,TFSL,USD,,14057.4500,1732.2800,280.7610,57.1010,128.7840,,12325.1700,81.0070,444.6500,1732.2800,A,17.8700
176928,20210630,2021,INDL,C,D,STD,BR,USD,1261.3000,8119.8000,1809.1000,116.1000,266.3000,724.0000,1288.0000,6310.7000,547.5000,4993.7000,1809.1000,A,182.8200
177088,20211231,2021,INDL,C,D,STD,BX,USD,,41196.4080,9422.8930,704.3400,2545.3740,13298.7990,,19490.3620,5857.3970,22577.1480,9422.8930,A,129.3900
177108,20211231,2021,INDL,C,D,STD,CNK,USD,874.4720,5230.6500,322.9040,119.7510,0.0000,-224.6030,769.1440,4896.1820,-422.7830,1510.4640,322.9040,A,16.1200
177111,20211231,2021,INDL,C,D,STD,TTGT,USD,438.1110,789.0000,222.7570,29.6340,0.0000,37.9520,70.0000,566.2430,0.9490,263.4270,222.7570,A,95.6600
177227,20211231,2021,INDL,C,D,STD,PODD,USD,1329.8000,2048.8000,556.3000,69.1790,0.0000,126.0000,228.8000,1492.5000,16.8000,1098.8000,556.3000,A,266.0700
177257,20211231,2021,INDL,C,D,STD,INFN,USD,991.7610,1587.2240,323.7710,211.3810,0.0000,-63.2150,612.4880,1263.4530,-170.7780,1425.2050,323.7710,A,9.5900
177287,20211231,2021,INDL,C,D,STD,JAZZ,USD,2611.3340,12298.6390,3965.1360,61.6330,0.0000,637.0730,809.3030,8333.4480,-329.6680,3094.2380,3965.1910,A,127.4000
177315,20211231,2021,INDL,C,D,STD,LLNW,USD,134.5990,311.1010,141.5790,134.3370,0.0000,-32.3250,36.9230,169.5220,-54.7610,217.6300,141.5790,A,3.4300
177367,20211231,2021,INDL,C,D,STD,CDXC,USD,48.9050,57.8400,31.7270,68.1260,0.0000,-26.7220,17.6130,26.1130,-27.1280,67.4490,31.7270,A,3.7400
177376,20211231,2021,INDL,C,D,STD,DFS,USD,,110242.0000,12352.0000,288.3280,638.0000,7632.0000,,96834.0000,5449.0000,13221.0000,13408.0000,A,115.5600
177637,20211231,2021,INDL,C,D,STD,AMC,USD,1870.3000,10821.5000,-1789.5000,513.9790,0.0000,-839.1000,1787.9000,12611.0000,-1269.1000,2527.9000,-1789.5000,A,27.2000
177640,20211231,2021,INDL,C,D,STD,TIPT,USD,,3599.1470,382.9540,34.1240,5.4090,107.1440,,3198.9660,38.1320,1202.4420,382.9540,A,13.8300
177744,20211231,2021,INDL,C,D,STD,PRO,USD,283.5290,494.4830,3.5840,44.5210,0.0000,-71.9570,154.8290,490.8990,-81.2090,251.4230,3.5840,A,34.4900
177881,20211231,2021,INDL,C,D,STD,MASI,USD,1238.4120,1887.0100,1550.2450,55.3350,0.0000,275.8220,267.7360,336.7650,229.6470,1239.1530,1550.2450,A,292.7800
177966,20211231,2021,INDL,C,D,STD,ALSN,USD,671.0000,4457.0000,634.0000,99.2630,81.0000,670.0000,459.0000,3823.0000,442.0000,2402.0000,634.0000,A,36.3500
177983,20211231,2021,INDL,C,D,STD,G,USD,1921.6410,4975.2690,1897.1330,185.3360,80.4790,508.9730,1308.8010,3078.1360,369.4480,4022.2110,1897.1330,A,53.0800
178015,20210131,2020,INDL,C,D,STD,LULU,USD,2124.3790,4185.2150,2558.5660,130.3530,0.0000,812.7280,883.1780,1626.6490,588.9130,4401.8790,2558.5660,A,348.0300
178073,20211231,2021,INDL,C,D,STD,RILY,USD,,5851.9190,661.2710,27.5910,381.0900,706.5220,,4801.7180,445.0540,1740.5610,661.2710,A,88.8600
178083,20210131,2020,INDL,C,D,STD,VMW,USD,8612.0000,29016.0000,9051.0000,419.3040,0.0000,2328.0000,8386.0000,19965.0000,2058.0000,11767.0000,9051.0000,A,140.2600
178310,20211231,2021,INDL,C,D,STD,TDC,USD,1106.0000,2169.0000,460.0000,107.2000,0.0000,277.0000,1033.0000,1709.0000,147.0000,1917.0000,460.0000,A,42.4700
178507,20211231,2021,INDL,C,D,STD,MSCI,USD,2143.4100,5506.7030,-163.4670,82.4390,303.7610,1104.4810,1250.9370,5670.1700,725.9830,2043.5440,-163.4670,A,612.6900
178519,20211231,2021,INDL,C,D,STD,LPLA,USD,,7991.6000,1670.5330,79.9900,80.0950,806.5310,,6321.0670,459.8660,7720.8300,1670.5330,A,160.0900
178539,20211231,2021,INDL,C,D,STD,ROIC,USD,,2928.8440,1276.8940,122.6850,61.7170,92.5550,,1562.4910,53.5080,284.1000,1276.8940,A,19.6000
178552,20211231,2021,INDL,C,D,STD,TGH,USD,511.6280,7367.4440,1481.2540,48.8320,10.8290,429.0430,566.1660,5586.1900,284.2880,853.3640,1781.2540,A,35.7100
178672,20211231,2021,INDL,C,D,STD,CVI,USD,1369.0000,3906.0000,553.0000,100.5310,492.0000,90.0000,1156.0000,3136.0000,25.0000,7242.0000,553.0000,A,16.8100
178704,20210131,2020,INDL,C,D,STD,ULTA,USD,2514.7770,5089.9690,1999.5490,56.2600,0.0000,271.2360,1343.7130,3090.4200,175.8350,6151.9530,1999.5490,A,287.1600
178797,20211231,2021,INDL,C,D,STD,APEI,USD,202.6370,725.6080,415.6120,18.7090,0.0000,39.2270,83.6780,309.9960,17.7520,418.8030,415.6120,A,22.2500
178803,20211231,2021,INDL,C,D,STD,ENSG,USD,639.7090,2850.6230,1020.7680,55.1900,11.7150,258.2860,523.0680,1828.9090,194.6520,2627.4610,1020.7680,A,83.9600
178806,20211231,2021,INDL,C,D,STD,LL,USD,359.8280,605.8920,272.1210,29.1130,0.0000,59.4860,232.3400,333.7710,41.6980,1152.3440,272.1210,A,17.0700
178834,20211231,2021,INDL,C,D,STD,NFBK,USD,,5430.5420,739.8830,49.2670,24.2990,108.4320,,4690.6590,70.6540,186.7510,739.8830,A,16.1600
178862,20211231,2021,INDL,C,D,STD,CIM,USD,,15407.4030,3735.8190,236.9510,381.3470,1284.7030,,11671.2120,670.1140,1420.2160,3736.1910,A,15.0800
178973,20210131,2020,INDL,C,D,STD,TITN,USD,580.2340,815.7890,371.2810,22.5530,0.0000,40.5880,317.5000,444.5080,19.3560,1411.2220,371.2810,A,19.5500
178976,20210630,2021,INDL,C,D,STD,LRN,USD,857.5300,1577.2970,804.6480,41.5770,0.0000,110.7050,306.2440,772.6490,71.4510,1536.7600,804.6480,A,33.3300
179413,20210630,2021,INDL,C,D,STD,CSII,USD,284.6690,352.5670,270.9580,40.2160,0.0000,-8.5800,54.6500,81.6090,-13.4210,258.9730,270.9580,A,18.7800
179437,20211231,2021,INDL,C,D,STD,AWK,USD,1554.0000,24633.0000,7298.0000,181.6110,440.0000,1196.0000,2141.0000,17335.0000,1263.0000,3930.0000,7298.0000,A,188.8600
179534,20210930,2021,INDL,C,D,STD,V,USD,27607.0000,82896.0000,34509.0000,2116.0000,2798.0000,15980.0000,15739.0000,45307.0000,12311.0000,24105.0000,37589.0000,A,216.7100
179583,20210630,2021,INDL,C,D,STD,FN,USD,1352.5070,1616.1220,1112.5200,36.7650,0.0000,150.7960,444.3580,503.6020,148.3410,1879.3500,1112.5200,A,118.4700
179597,20211231,2021,INDL,C,D,STD,HCCI,USD,156.2160,526.8640,342.0560,23.4740,0.0000,83.1620,85.3490,184.8080,60.9480,515.3340,342.0560,A,32.0200
179598,20211231,2021,INDL,C,D,STD,CLDX,USD,410.8390,444.6540,419.4760,46.7300,0.0000,-69.1480,16.5280,25.1780,-70.5110,4.6510,419.4760,A,38.6400
179621,20211231,2021,INDL,C,D,STD,PM,USD,17717.0000,41290.0000,-10106.0000,1550.1700,7665.0000,13488.0000,19255.0000,49498.0000,9109.0000,31651.0000,-10106.0000,A,95.0000
179657,20210930,2021,INDL,C,D,STD,HI,USD,1434.5000,4014.9000,1209.6000,72.7000,65.1000,432.8000,1035.1000,2782.7000,249.9000,2864.8000,1209.6000,A,51.9900
179671,20211231,2021,INDL,C,D,STD,CCXI,USD,269.1770,425.6520,286.1200,70.3580,0.0000,-129.9190,63.0170,139.5320,-131.7550,32.2240,286.1200,A,36.4100
179738,20211231,2021,INDL,C,D,STD,ERII,USD,151.7630,213.6900,178.7790,56.8230,0.0000,13.8310,19.7850,34.9110,14.2690,103.9040,178.7790,A,21.4900
179741,20211231,2021,INDL,C,D,STD,KKR,USD,,264285.4400,16463.7850,595.6640,437.0760,14777.3420,,206146.2200,4666.4760,26087.3410,17582.1640,A,74.5000
179819,20211031,2021,INDL,C,D,STD,NX,USD,249.0470,717.3230,419.7820,33.2750,10.7790,84.0300,158.0010,297.5410,56.9800,1072.1490,419.7820,A,24.7800
179834,20211231,2021,INDL,C,D,STD,CDNA,USD,433.3600,566.6210,465.8760,52.9230,0.0000,-26.7900,77.3010,100.7450,-30.6620,296.3970,465.8760,A,45.4800
179841,20211231,2021,INDL,C,D,STD,CDXS,USD,161.8880,246.3830,164.3910,65.1090,0.0000,-22.6970,33.3710,81.9920,-21.2790,104.7540,164.3910,A,31.2700
179843,20211231,2021,INDL,C,D,STD,IPI,USD,156.8500,766.8950,663.4030,13.1490,0.0000,29.9080,73.4230,103.4920,249.8340,270.3320,663.4030,A,42.7300
179889,20211231,2021,INDL,C,D,STD,AGNC,USD,,68149.0000,8802.0000,522.2000,857.0000,1216.0000,,57858.0000,749.0000,1304.0000,10291.0000,A,15.0400
179974,20211231,2021,INDL,C,D,STD,HCI,USD,,1176.8570,323.3650,10.1310,13.7590,14.0230,,762.3990,1.8560,402.5510,323.3650,A,83.5400
180016,20211231,2021,INDL,C,D,STD,MRC,USD,899.0000,1671.0000,323.0000,83.0680,24.0000,11.0000,436.0000,993.0000,-14.0000,2666.0000,678.0000,A,6.8800
180083,20211231,2021,INDL,C,D,STD,LOPE,USD,681.0450,1222.7450,1045.0470,37.7220,0.0000,277.1900,97.9440,177.6980,260.3440,896.5640,1045.0470,A,85.7100
180183,20211231,2021,INDL,C,D,STD,HBCP,USD,,2938.2440,351.9030,8.5270,7.8670,76.9730,,2586.3410,48.6210,121.9300,351.9030,A,41.5100
180228,20211231,2021,INDL,C,D,STD,IVR,USD,,8443.8410,974.1670,329.8750,148.4690,142.6070,,7041.7060,-90.0000,170.0720,1402.1350,A,2.7800
180405,20211231,2021,INDL,C,D,STD,ATVI,USD,12556.0000,25056.0000,17599.0000,779.0530,365.0000,3336.0000,2411.0000,7457.0000,2699.0000,8803.0000,17599.0000,A,66.5300
180466,20211231,2021,INDL,C,D,STD,JBT,USD,718.7000,2141.4000,750.5000,31.7700,12.8000,175.1000,549.9000,1390.9000,118.4000,1868.3000,750.5000,A,153.5600
180483,20210930,2021,INDL,C,D,STD,BERY,USD,5094.0000,17882.0000,3180.0000,135.5000,0.0000,1343.0000,3186.0000,14702.0000,733.0000,13850.0000,3180.0000,A,73.7800
180646,20211231,2021,INDL,C,D,STD,MYRG,USD,748.3900,1121.0920,519.1020,16.8710,0.0000,115.4620,498.5990,601.9900,85.0100,2498.2890,519.1020,A,110.5500
